tower_id,tower_name,region,network_type,measurement_date,measurement_hour,avg_latency_ms,avg_download_speed_mbps,avg_upload_speed_mbps,packet_loss_pct,signal_strength_dbm,active_users,data_volume_gb,peak_concurrent_users,call_drop_rate_pct,handover_success_rate_pct,availability_pct
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-02,14,25.4,424.1,77.7,2.5,-81.7,1126,2331.2,1326,2.0,96.6,99.3
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-02,18,30.3,383.2,66.4,3.9,-80.3,1221,2497.1,1491,2.3,99.4,98.6
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-02,20,35.0,341.3,71.7,4.6,-78.5,1330,2459.4,1635,3.2,95.5,99.8
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-02,22,28.6,453.6,81.5,3.0,-81.0,892,1920.5,1057,2.1,98.8,99.0
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-02,8,15.9,833.0,153.6,0.4,-71.8,2893,5585.4,3465,0.9,98.1,98.4
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-02,12,15.1,792.7,127.3,1.3,-68.4,3724,6078.5,4415,1.4,97.7,98.6
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-02,14,16.1,907.5,143.2,1.2,-69.4,2692,4623.4,3145,0.8,95.1,99.9
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-02,18,16.2,792.6,105.8,1.3,-68.9,3814,9442.1,4532,1.1,97.9,97.7
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-02,20,13.5,867.3,115.1,1.4,-72.4,5608,13194.6,6842,0.7,99.1,97.1
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-02,22,17.0,785.4,152.3,0.4,-70.1,2598,4486.6,3334,1.0,95.9,97.0
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-02,8,13.5,872.1,149.7,0.8,-69.3,1733,3716.1,1956,0.8,95.8,98.2
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-02,12,14.2,705.2,140.5,1.4,-72.0,4633,9498.1,5292,1.0,98.1,98.1
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-02,14,15.3,949.1,131.5,0.6,-75.5,1908,3864.5,2232,1.1,98.8,97.8
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-02,18,16.0,769.6,119.0,1.2,-73.6,4293,8334.7,5157,1.0,97.6,98.8
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-02,20,13.9,865.0,109.9,1.2,-75.2,5129,8346.8,6367,1.1,97.1,98.5
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-02,22,12.1,884.9,148.0,0.8,-72.3,2729,4147.5,3426,1.0,98.7,97.4
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-02,8,16.8,874.8,144.3,1.3,-69.8,3381,7899.8,3754,0.4,97.4,98.6
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-02,12,15.9,708.6,117.0,1.4,-70.4,3520,7371.3,3901,1.7,95.6,97.1
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-02,14,12.5,855.3,137.4,1.0,-70.6,3200,6102.8,3846,1.1,98.2,98.4
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-02,18,18.7,756.6,110.3,0.8,-75.3,3246,5292.6,3929,1.7,95.9,99.8
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-02,20,15.3,821.9,124.1,0.5,-74.2,5118,12019.2,5693,1.1,96.8,98.1
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-02,22,14.8,856.6,136.4,0.5,-67.9,1987,4707.0,2514,0.5,97.8,98.8
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-02,8,26.8,508.5,80.8,2.2,-74.6,1003,2284.5,1233,3.2,96.2,99.0
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-02,12,30.1,413.8,83.4,3.1,-82.5,1016,2109.1,1159,2.1,95.2,98.8
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-02,14,25.9,425.8,77.5,2.7,-78.2,998,2222.8,1163,1.7,97.3,97.4
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-02,18,26.9,400.2,80.9,3.1,-78.9,1474,3190.2,1703,2.2,96.9,98.4
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-02,20,25.7,371.9,75.5,4.0,-79.8,1144,2047.2,1321,3.0,96.7,99.3
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-02,22,28.7,439.5,87.6,3.0,-81.4,703,1121.5,903,3.5,97.3,98.1
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-02,8,26.0,457.5,74.8,2.6,-80.8,886,1509.0,1078,1.8,99.2,97.0
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-02,12,32.1,456.4,78.3,4.1,-77.9,1559,3616.6,1821,2.6,96.8,99.4
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-02,14,26.3,424.9,81.2,3.0,-80.4,976,1515.7,1261,2.6,96.3,97.1
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-02,18,38.3,437.1,73.3,3.0,-75.8,1471,2966.1,1707,2.8,99.1,98.8
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-02,20,36.2,373.3,74.6,3.3,-81.2,1231,2589.6,1406,3.6,98.2,97.6
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-02,22,26.4,487.4,79.1,2.5,-78.3,1062,2224.6,1337,2.7,95.6,99.2
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-02,8,15.4,845.7,130.5,0.8,-74.2,3574,5422.4,4562,0.9,95.4,98.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-02,12,19.1,797.1,123.3,0.6,-69.5,5919,11566.0,6633,1.4,95.7,97.6
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-02,14,15.0,990.6,117.7,0.4,-70.3,2455,5427.3,2927,1.3,96.5,97.3
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-02,18,15.9,711.2,129.4,1.2,-70.5,4670,8025.9,5236,0.9,98.6,98.6
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-02,20,18.7,832.3,115.6,1.1,-69.7,3306,8130.6,3698,1.3,95.4,97.9
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-02,22,13.2,892.8,143.0,1.1,-70.0,3350,5681.0,3893,0.8,98.2,98.4
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-02,8,24.8,460.4,79.3,2.4,-78.6,717,1477.1,893,1.8,95.9,98.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-02,12,37.3,405.3,69.5,3.6,-77.7,1558,2869.9,2017,2.7,95.5,97.7
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-02,14,27.8,463.1,75.9,2.3,-80.0,888,1474.5,985,2.4,95.4,98.5
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-02,18,28.3,439.8,72.1,2.4,-79.1,1458,2871.4,1659,2.5,95.4,99.3
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-02,20,31.2,404.7,74.2,2.6,-78.0,1317,3282.9,1479,2.7,95.5,99.8
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-02,22,27.5,457.5,80.7,3.5,-81.9,757,1143.8,867,1.8,95.8,99.6
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-02,8,27.1,429.6,76.5,3.2,-80.3,1034,1683.5,1232,2.1,96.7,99.7
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-02,12,25.8,444.3,75.1,3.0,-82.6,1755,4015.0,2004,3.2,96.2,97.5
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-02,14,27.5,453.6,82.2,2.7,-78.8,994,2095.2,1107,1.9,97.7,98.6
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-02,18,25.0,403.5,79.8,3.7,-76.6,1236,2577.5,1450,3.5,98.6,99.0
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-02,20,30.7,391.1,79.5,3.3,-80.3,1551,2832.7,1967,2.7,98.6,98.1
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-02,22,26.9,469.8,85.2,1.8,-78.0,1083,2035.1,1340,2.4,99.1,97.3
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-02,8,13.6,861.3,140.5,0.5,-70.1,3049,4828.5,3657,0.5,96.8,97.2
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-02,12,18.4,757.8,139.4,0.6,-68.4,4019,7378.8,5185,0.8,98.0,98.6
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-02,14,14.6,831.2,129.2,0.3,-72.4,3399,8185.2,4152,1.1,95.4,98.9
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-02,18,20.1,786.6,121.4,1.5,-70.7,5118,12180.2,5760,1.2,98.3,98.5
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-02,20,21.8,769.6,130.0,0.9,-71.0,4684,11090.1,5623,0.6,97.8,99.4
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-02,22,15.9,854.6,145.1,0.7,-69.9,3576,8713.4,3952,0.5,98.7,97.6
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-02,8,23.1,420.9,83.6,3.3,-77.7,1002,2034.0,1272,2.0,96.1,97.5
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-02,12,31.8,417.4,83.9,2.3,-80.2,1074,1672.7,1243,2.3,97.8,98.8
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-02,14,20.1,441.8,84.1,2.6,-77.4,853,1364.0,1060,2.1,99.3,97.2
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-02,18,29.6,386.4,76.4,3.0,-77.2,1357,3112.9,1671,2.7,99.2,99.2
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-02,20,32.6,418.5,69.2,3.2,-78.2,1367,3236.1,1763,3.5,98.9,99.1
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-02,22,26.2,431.7,77.1,3.0,-82.2,922,1701.5,1022,1.7,98.9,98.8
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-02,8,25.0,437.3,91.6,2.5,-78.2,875,2103.4,970,1.7,95.4,97.9
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-02,12,28.0,424.3,79.5,3.8,-78.9,1645,2944.5,2031,2.3,97.7,98.1
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-02,14,21.4,440.8,87.3,2.2,-81.6,661,1115.8,843,1.8,97.9,98.5
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-02,18,33.7,407.3,70.4,3.4,-80.2,1214,2984.3,1515,2.6,96.6,99.5
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-02,20,31.1,387.6,78.7,3.6,-80.6,1338,2422.2,1475,3.5,97.4,99.8
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-02,22,27.0,400.8,75.8,2.8,-77.7,608,1030.6,763,2.2,98.0,99.9
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-02,8,25.5,449.5,78.6,2.6,-78.9,816,1508.8,899,2.0,98.1,98.7
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-02,12,29.9,453.8,71.0,2.9,-79.9,1058,2124.6,1200,2.0,95.2,97.8
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-02,14,26.6,439.2,92.0,1.9,-75.7,928,1941.2,1042,2.0,95.2,97.0
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-02,18,26.9,404.3,69.9,3.3,-81.0,1255,2725.9,1401,2.9,95.0,99.1
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-02,20,28.6,412.1,76.8,2.9,-78.6,1447,3157.6,1774,2.3,96.7,97.0
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-02,22,24.4,446.7,80.1,2.4,-78.2,1086,2509.2,1411,2.6,96.3,99.8
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-02,8,26.5,465.9,86.8,1.8,-82.2,1009,1745.3,1115,2.5,98.0,99.8
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-02,12,36.4,430.0,82.6,2.4,-80.1,1551,2574.8,1860,1.8,96.2,98.8
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-02,14,27.0,418.6,83.6,2.3,-77.3,1054,1753.8,1187,2.2,98.1,98.3
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-02,18,32.2,430.6,76.5,4.7,-77.0,1481,3645.8,1679,3.6,95.8,98.3
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-02,20,31.5,373.3,74.4,3.6,-77.4,1094,2135.2,1403,2.0,99.3,99.5
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-02,22,23.9,475.6,80.7,2.4,-82.7,965,1980.2,1112,2.6,97.2,98.7
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-02,8,21.6,414.2,82.3,3.1,-79.0,685,1708.4,802,1.7,95.4,99.4
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-02,12,28.4,360.9,65.7,3.4,-78.5,1256,2775.4,1617,2.0,99.1,98.6
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-02,14,24.5,432.6,78.7,3.7,-78.5,780,1900.2,1002,3.2,96.3,99.4
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-02,18,33.5,350.0,65.5,4.9,-81.1,1416,3283.7,1660,3.5,95.6,98.0
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-02,20,31.3,422.1,75.0,2.6,-79.8,1680,3193.7,2084,2.2,99.2,97.0
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-02,22,24.6,405.6,82.8,2.9,-79.6,1052,2410.5,1260,1.6,95.2,99.2
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-02,8,27.6,438.9,87.4,3.0,-79.3,1002,1867.3,1154,2.3,97.8,99.3
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-02,12,30.5,402.1,71.2,4.2,-79.7,1340,2212.7,1547,2.9,96.0,98.3
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-02,14,27.0,457.1,84.9,2.9,-78.0,688,1209.9,801,2.8,99.2,98.5
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-02,18,34.4,404.4,78.9,4.9,-76.7,1368,2784.5,1666,2.9,97.1,99.9
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-02,20,30.9,415.3,69.9,3.5,-75.4,1127,2360.8,1384,3.5,99.1,97.8
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-02,22,24.1,484.9,82.4,3.1,-77.7,595,928.5,724,3.1,95.8,98.5
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-02,8,28.6,400.9,84.3,2.5,-81.5,998,1900.8,1113,2.1,96.0,98.2
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-02,12,36.4,415.0,72.7,4.2,-81.1,1504,2302.3,1842,4.2,96.0,99.4
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-02,14,26.0,506.4,84.7,3.4,-76.4,678,1309.5,841,2.7,96.1,97.6
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-02,18,34.9,395.6,71.1,3.7,-81.0,1370,2940.7,1711,2.3,99.3,97.1
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-02,20,36.2,442.1,80.8,3.7,-75.4,1020,2245.3,1278,3.5,95.9,98.7
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-02,22,26.9,428.4,86.1,3.5,-77.9,655,1275.6,802,1.7,99.1,98.3
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-02,8,27.0,394.8,89.5,2.9,-80.0,940,1596.8,1048,1.8,98.9,98.5
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-02,12,28.0,441.3,82.5,4.9,-78.6,1664,2517.0,1979,2.6,95.5,97.7
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-02,14,24.3,426.1,86.4,2.4,-82.7,932,2035.6,1180,1.9,97.8,97.9
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-02,18,26.7,375.0,74.1,4.8,-81.3,1637,2635.6,2042,3.4,95.1,99.3
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-02,20,32.0,363.4,67.6,2.5,-77.2,1507,3627.5,1759,3.4,98.8,98.2
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-02,22,23.0,424.0,75.6,3.7,-82.0,1075,2632.1,1246,2.2,99.2,98.3
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-02,8,21.6,463.1,74.5,3.7,-76.4,675,1265.3,750,1.6,96.0,97.1
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-02,12,35.3,439.3,66.8,2.7,-82.2,1805,3773.4,2106,3.6,95.5,98.4
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-02,14,25.1,422.1,79.6,1.8,-78.0,808,1533.4,939,2.7,96.2,99.4
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-02,18,37.5,371.9,78.1,3.7,-82.6,1568,2950.5,1949,2.2,95.3,98.5
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-02,20,28.4,420.0,71.4,3.5,-78.7,1378,2676.1,1731,2.7,95.6,97.5
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-02,22,23.4,444.0,76.9,2.4,-82.5,842,1600.1,972,3.2,99.1,99.4
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-03,8,17.2,964.6,153.8,0.7,-70.0,2848,7077.5,3282,0.5,96.1,99.3
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-03,12,16.3,887.0,133.0,1.2,-70.7,3430,7224.2,4443,1.1,98.8,98.2
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-03,14,13.7,811.8,132.1,1.1,-72.0,2763,4340.5,3175,0.6,98.5,99.2
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-03,18,18.8,835.6,105.2,0.7,-71.6,5197,11798.6,6592,1.6,97.4,98.7
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-03,20,19.0,814.5,126.6,1.0,-69.8,4284,6847.2,5294,1.7,97.8,97.5
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-03,22,13.7,945.6,138.7,0.7,-73.5,2102,3773.9,2717,0.4,96.7,98.8
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-03,8,13.6,880.1,131.9,0.7,-72.7,2512,5225.6,2931,1.0,97.0,98.0
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-03,12,19.9,789.9,133.2,1.0,-75.2,4477,8360.2,5579,0.7,95.2,98.6
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-03,14,16.5,973.4,142.9,0.7,-74.9,2073,3817.8,2286,0.6,97.1,98.7
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-03,18,21.0,788.2,122.3,1.1,-72.2,4232,10213.0,4676,1.2,95.5,98.6
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-03,20,18.9,753.6,127.4,1.2,-67.7,3507,8718.3,3979,1.3,99.0,97.4
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-03,22,19.0,857.2,133.2,1.1,-70.3,2966,7256.0,3799,0.7,97.0,99.1
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-03,8,14.6,781.3,140.2,0.5,-68.2,2183,5180.9,2582,0.8,95.8,97.3
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-03,12,18.1,838.5,120.3,0.9,-67.4,3278,6768.9,3770,1.1,95.6,98.8
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-03,14,17.3,986.0,138.6,0.7,-73.9,2161,3377.0,2789,1.2,96.4,98.8
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-03,18,21.4,775.8,127.7,1.4,-74.1,5496,10274.1,6277,0.8,96.4,97.1
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-03,20,17.2,806.5,127.0,0.6,-69.4,4611,7447.9,5791,1.3,98.5,98.9
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-03,22,14.1,978.5,134.4,0.4,-71.1,3143,6022.4,3563,0.9,97.1,97.8
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-03,8,13.2,852.9,146.4,0.4,-69.0,1916,3972.2,2490,1.3,97.5,99.7
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-03,12,17.4,811.1,140.1,0.8,-71.2,5284,10950.7,5891,1.4,95.3,98.6
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-03,14,14.9,787.5,138.6,0.3,-66.8,2957,6418.6,3719,0.6,97.6,99.5
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-03,18,14.6,861.7,128.9,1.6,-68.6,3594,8863.2,4397,0.9,96.3,97.0
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-03,20,18.2,768.1,129.9,1.1,-71.8,5358,10774.8,6270,0.9,99.1,99.7
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-03,22,13.3,830.2,136.3,0.6,-76.6,2063,4130.6,2375,0.8,99.2,99.5
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-03,8,27.0,486.6,85.7,2.4,-80.9,1147,2354.2,1417,2.0,96.3,98.4
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-03,12,30.1,384.8,71.5,2.9,-79.7,1098,2351.9,1296,2.4,98.3,97.2
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-03,14,27.3,448.7,89.5,2.8,-77.6,1028,2303.6,1317,1.8,99.5,97.1
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-03,18,29.5,425.3,76.5,3.2,-80.8,998,2063.6,1281,3.4,96.3,99.0
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-03,20,34.5,395.8,70.4,3.6,-79.6,1227,2597.4,1398,3.9,95.7,98.3
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-03,22,27.9,422.6,80.4,2.8,-80.2,1253,2809.7,1617,2.1,95.7,99.5
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-03,8,17.2,945.2,130.8,0.5,-74.1,3005,6648.7,3766,0.8,99.3,98.3
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-03,12,14.8,751.7,120.0,0.6,-72.4,3266,4965.7,3891,1.4,98.2,98.0
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-03,14,14.2,848.3,132.7,0.5,-67.3,2652,6048.4,3136,0.8,97.7,98.9
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-03,18,14.6,818.5,115.5,1.5,-73.7,3417,5843.2,4005,1.7,97.9,99.5
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-03,20,19.0,786.7,112.4,0.9,-74.3,4955,9282.4,5834,1.0,96.4,98.9
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-03,22,17.3,887.0,122.0,1.3,-74.2,3896,8548.4,4616,0.7,98.2,99.8
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-03,8,16.5,870.9,137.4,1.1,-72.2,2545,5987.5,3215,0.9,98.6,97.6
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-03,12,16.8,860.1,109.9,1.6,-71.9,5389,11449.6,6684,0.9,99.1,99.5
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-03,14,12.9,889.4,132.8,0.5,-72.5,3275,6019.3,4042,0.8,96.2,97.3
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-03,18,17.9,831.2,132.0,1.0,-71.3,4160,7723.7,4866,0.8,98.0,99.9
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-03,20,15.6,717.9,129.2,0.6,-71.9,4469,10851.9,5798,1.2,97.0,98.3
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-03,22,18.8,812.6,123.9,1.0,-69.3,4193,10232.6,4730,0.5,95.9,97.2
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-03,8,16.0,972.0,122.3,0.5,-70.1,2243,4347.3,2517,0.9,95.1,97.6
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-03,12,17.0,749.3,108.6,1.3,-73.5,3115,6028.5,3976,1.1,98.7,99.1
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-03,14,11.9,910.6,144.6,0.9,-71.9,2173,3941.5,2725,0.8,96.9,99.2
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-03,18,19.3,752.1,125.9,1.1,-74.0,4273,7470.1,5307,1.2,97.4,98.1
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-03,20,15.2,816.6,115.5,0.8,-75.2,4678,7303.7,5699,1.5,99.2,98.8
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-03,22,13.3,844.1,144.0,1.1,-69.3,2850,6885.6,3390,0.6,96.6,98.2
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-03,8,24.3,470.9,81.1,3.1,-80.4,875,1909.3,993,3.4,97.3,99.1
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-03,12,33.2,425.6,68.8,5.0,-80.9,1124,2037.2,1460,3.2,97.8,98.8
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-03,14,29.9,390.3,75.6,2.3,-80.7,767,1693.6,975,1.5,95.0,99.6
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-03,18,29.9,387.9,69.3,3.8,-76.2,1564,3379.2,2010,3.7,99.0,97.5
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-03,20,29.0,380.9,74.0,4.1,-83.0,1728,4070.4,1956,2.1,99.5,98.2
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-03,22,25.7,487.2,90.6,3.2,-79.5,775,1646.6,897,2.2,98.4,98.5
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-03,8,21.8,471.5,86.7,2.8,-79.9,933,1715.0,1191,1.8,97.3,99.4
